order_id,pharmacy_id,pharmacy_name,placed_at,product_id,product_name,manufacturer,requested_qty,unit
ORD-000087,PHARM-032,Banha Nile Dispensary · Giza,2026-07-16T03:31:02.359Z,PROD-0162,RANDOLANEX 100 MG 20 SACHETS,PHAROPHARMA,200,pack
ORD-000088,PHARM-013,Nasr City Cure · Damanhur,2026-06-11T00:49:33.899Z,PROD-0184,TOBRA-ALEX 20MG/2ML 5 AMP.,ALEXANDRIA,60,pack
ORD-000089,PHARM-049,Ain Shams Health Hub · Mansoura,2025-10-18T20:13:42.180Z,PROD-0115,TOMED LACTOFERRIN 200 MG MULTIVITAMIN,SWIVEL NUTRIENT > WELLMED,30,pack
ORD-000090,PHARM-020,Aswan River Care · Tanta,2026-08-03T11:16:50.875Z,PROD-0093,EXPECTOFLU 20 CAPS.,INTERNATIONAL DRUG AGENCY (IDI) > NOVELL PHARMA,200,pack
ORD-000091,PHARM-043,Madinaty Community Care · Damanhur,2026-05-02T07:01:41.753Z,PROD-0094,DECONGESTYL-N 12 RECTAL SUPP.,EL NILE.,10,pack
ORD-000092,PHARM-046,Helwan Oasis Pharmacy · Cairo,2025-10-20T19:57:28.934Z,PROD-0140,BRAINAL 0.02% VIAL FOR I.V. INF. (N/A YET),SIGMA TEC,200,pack
ORD-000093,PHARM-024,Asyut University Dispensary · Port Said,2025-11-16T12:41:16.001Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,10,pack
ORD-000094,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-08-07T07:50:42.190Z,PROD-0090,DEXTROSE 25% (ALLMED) I.V. INF. 500 ML (RUBBER CAP),ALLMED MIDDLE EAST,20,pack
ORD-000095,PHARM-025,Zagazig Central Pharmacy · Suez,2025-12-19T03:29:03.887Z,PROD-0076,ZYROVAZET 10/10MG 30 F.C. TABS.,AL ESRAA PHARMACEUTICAL OPTIMA > XEEDIA PHARMA,50,pack
ORD-000095,PHARM-025,Zagazig Central Pharmacy · Suez,2025-12-19T03:29:03.887Z,PROD-0185,EXTRA VIT POWDER 10 SACHETS 20 GM,MEDCARE > DIAMOND  PHARMA COMPANY,20,pack
ORD-000095,PHARM-025,Zagazig Central Pharmacy · Suez,2025-12-19T03:29:03.887Z,PROD-0144,YATY VERFE 20 MG,EGPI > GAMMA PHARMA,10,pack
ORD-000096,PHARM-012,Heliopolis Community Pharmacy · Zagazig,2026-01-22T13:22:51.100Z,PROD-0063,DECLOPHEN 12.5MG 5 INFANTILE SUPP.,PHARCO,200,pack
ORD-000097,PHARM-015,Mohandessin Pharmacy · Minya,2026-08-08T15:31:43.249Z,PROD-0007,GRAND THIO 300MG 30 TAB,ORGANIX > CHEMIPEDIA PHARMA,75,pack
ORD-000098,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-04-16T09:04:06.833Z,PROD-0136,MOXITRIX 400MG/250ML SOL. FOR INF.,ARAB CO. FOR MEDICAL PRODUCTS > SPIMACO MISR,40,pack
ORD-000099,PHARM-047,Shubra Al-Kheima Care · Giza,2026-05-08T06:00:54.482Z,PROD-0068,ROTAGUARD FORTE 500 MG 30 CAPS.,ROTABIOGEN,50,pack
ORD-000100,PHARM-034,Hurghada Red Sea Care · Mansoura,2025-11-05T08:47:31.122Z,PROD-0171,NANO REPAIR 50 GM GEL,DREAMS RLHABOBA > MODERN NANO,150,pack
ORD-000101,PHARM-009,Pharos Health · Port Said,2026-04-07T18:14:16.697Z,PROD-0035,INTEGROL ROLL ON 75 ML,COSMOPACK > INTEGRO PHARMA,10,pack
ORD-000102,PHARM-039,New Cairo Premier · Port Said,2025-11-28T19:14:03.180Z,PROD-0017,ATOR 10 MG 7 TABS.,EIPICO,150,pack
ORD-000103,PHARM-006,Pyramids Medical · Luxor,2026-06-13T21:46:30.586Z,PROD-0106,UNIMER PED. ISOTONIC 9% NASAL SPRAY 100ML,LDPSA > WALFARM,20,pack
ORD-000104,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-02T13:56:17.734Z,PROD-0141,ORASTATIN 100.000 I.U/ML ORAL SUSP. 30 ML,MEPACO > HI-PHARM,40,pack
ORD-000105,PHARM-001,Nile Care Pharmacy · Cairo,2025-11-17T13:07:11.213Z,PROD-0017,ATOR 10 MG 7 TABS.,EIPICO,40,pack
ORD-000106,PHARM-004,Misr Modern Dispensary · Mansoura,2026-02-08T05:59:38.862Z,PROD-0033,KIDSOMEAL 120 ML SYRUP,DAWA EGYPT INTERNATIONAL > TANA PHARMA,200,pack
ORD-000107,PHARM-004,Misr Modern Dispensary · Mansoura,2026-01-26T03:08:20.831Z,PROD-0077,FEBURIC 120 MG 10 F.C. TABS.,HIKMA PHARMA,10,pack
ORD-000108,PHARM-013,Nasr City Cure · Damanhur,2026-08-07T23:16:01.617Z,PROD-0067,ELAXICOPA 1 MG 10 F.C. TAB.,COPAD PHARMA,60,pack
ORD-000108,PHARM-013,Nasr City Cure · Damanhur,2026-08-07T23:16:01.617Z,PROD-0160,STERILE WATER FOR INJECTION USP 20,CID,50,pack
ORD-000109,PHARM-032,Banha Nile Dispensary · Giza,2026-05-12T17:26:52.489Z,PROD-0152,SECTOR MASSAGE GEL 120 GM,EGYPTIAN COMPANY FOR COSMETICS > SECTOR,100,pack
ORD-000110,PHARM-047,Shubra Al-Kheima Care · Giza,2026-03-29T23:33:26.674Z,PROD-0069,EMPAGLIMAX 25 MG 30 F.C. TABS.,HIKMA PHARMA,25,pack
ORD-000111,PHARM-027,Sohag Sun Pharmacy · Zagazig,2026-01-11T15:07:44.183Z,PROD-0143,PHLEGOMEZ 120 ML SYRUP,ORGANIX > NATURE CARE,150,pack
ORD-000111,PHARM-027,Sohag Sun Pharmacy · Zagazig,2026-01-11T15:07:44.183Z,PROD-0007,GRAND THIO 300MG 30 TAB,ORGANIX > CHEMIPEDIA PHARMA,20,pack
ORD-000111,PHARM-027,Sohag Sun Pharmacy · Zagazig,2026-01-11T15:07:44.183Z,PROD-0070,COMTAPONE 200 MG 30 F.C.TAB.,CHEMIPHARM,25,pack
ORD-000112,PHARM-012,Heliopolis Community Pharmacy · Zagazig,2026-04-30T02:38:05.843Z,PROD-0067,ELAXICOPA 1 MG 10 F.C. TAB.,COPAD PHARMA,100,pack
ORD-000113,PHARM-013,Nasr City Cure · Damanhur,2025-10-11T02:44:53.907Z,PROD-0114,TALA 100 MG 15 SACHETS,SAVYMIXX > NUTRIPHARMA  LTD,50,pack
ORD-000114,PHARM-005,Al-Ahram Health Pharmacy · Tanta,2026-02-09T06:57:06.749Z,PROD-0193,C-MIX 20 SACHETS,TADAWENA,200,pack
ORD-000115,PHARM-002,El-Ezaby Branch · Giza,2026-08-03T04:49:47.340Z,PROD-0097,CO-TAREG 160/12.5MG 14 F.C.TABS.,NOVARTIS,30,pack
ORD-000116,PHARM-003,Seif Care Center · Alexandria,2026-02-18T14:31:59.379Z,PROD-0088,DIABETLESS 4MG 10 SCORED TAB.,BIORIGINAL INTERNATIONAL GROUP PHARMA EGYPT,50,pack
ORD-000116,PHARM-003,Seif Care Center · Alexandria,2026-02-18T14:31:59.379Z,PROD-0022,DIFRAREL 100 - 20 F.C.TAB.,AMOUN > LEURQUIN - FRANCE,25,pack
ORD-000116,PHARM-003,Seif Care Center · Alexandria,2026-02-18T14:31:59.379Z,PROD-0006,MERLO 50GM CREAM,SMARTEC > DISTRICT,25,pack
ORD-000117,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-11T07:18:26.487Z,PROD-0093,EXPECTOFLU 20 CAPS.,INTERNATIONAL DRUG AGENCY (IDI) > NOVELL PHARMA,150,pack
ORD-000117,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-11T07:18:26.487Z,PROD-0193,C-MIX 20 SACHETS,TADAWENA,25,pack
ORD-000117,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-11T07:18:26.487Z,PROD-0131,GLOBISOLONE 500MG I.V./I.M. LYOPHILIZED POWDER VIAL,GLOBAL PHARMACEUTICAL INDUSTRIES,20,pack
ORD-000117,PHARM-049,Ain Shams Health Hub · Mansoura,2026-08-11T07:18:26.487Z,PROD-0116,LEPTROGINE 25 MG 30 CHEWABLE TAB.,ADWIA,25,pack
ORD-000118,PHARM-030,Kafr El-Sheikh Hub · Minya,2025-10-14T15:32:09.953Z,PROD-0054,ZOOVY  SPRAY,ELNIL > HEALING PHARMA,100,pack
ORD-000118,PHARM-030,Kafr El-Sheikh Hub · Minya,2025-10-14T15:32:09.953Z,PROD-0016,FREE SYRUP 120 ML,SEUTICAL PHARMA,60,pack
ORD-000118,PHARM-030,Kafr El-Sheikh Hub · Minya,2025-10-14T15:32:09.953Z,PROD-0013,FLUCAMOX 250MG/5ML SUSP. 80ML,SEDICO,40,pack
ORD-000119,PHARM-001,Nile Care Pharmacy · Cairo,2025-10-20T14:08:00.490Z,PROD-0131,GLOBISOLONE 500MG I.V./I.M. LYOPHILIZED POWDER VIAL,GLOBAL PHARMACEUTICAL INDUSTRIES,60,pack
ORD-000120,PHARM-006,Pyramids Medical · Luxor,2026-01-25T14:03:38.885Z,PROD-0196,VITAMOUNT SYRUP 120ML,AMOUN,50,pack
ORD-000121,PHARM-024,Asyut University Dispensary · Port Said,2026-01-26T03:11:05.392Z,PROD-0137,OVA WOMEN 60 TABS.,COPAD > DRUG PHARMA EGYPT,30,pack
ORD-000122,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-05-13T12:24:13.717Z,PROD-0046,USERVIVE 200 ML VAGINAL DOUSH,NILE COSMETICS > AL SALAM MEDICAL,200,pack
ORD-000122,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-05-13T12:24:13.717Z,PROD-0168,SAXAPTIN PLUS 5/1000 MG 10 EXT. REL. F.C. TABS.,MASH PREMIERE > BIOMED PHARMACEUTICALS,60,pack
ORD-000122,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-05-13T12:24:13.717Z,PROD-0105,FERTONA 30 PIECES,> AFIFI PHARMA,40,pack
ORD-000122,PHARM-033,Arish Palm Pharmacy · Alexandria,2026-05-13T12:24:13.717Z,PROD-0084,FUTHALM 1% EYE SUSP. DROP 5 ML,SIGMA TEC,50,pack
ORD-000123,PHARM-037,6th of October Wellness · Aswan,2026-06-13T01:38:09.022Z,PROD-0060,FERNILAR 5 MG 20 F.C.TABS.,EGPI > ABBOTT,150,pack
ORD-000124,PHARM-040,Obour City Pharmacy · Suez,2025-11-08T13:42:16.573Z,PROD-0137,OVA WOMEN 60 TABS.,COPAD > DRUG PHARMA EGYPT,40,pack
ORD-000125,PHARM-020,Aswan River Care · Tanta,2025-12-28T17:33:36.501Z,PROD-0045,EPIRAX 20 TAB.,EIPICO,10,pack
ORD-000126,PHARM-038,Sheikh Zayed Care · Ismailia,2026-01-29T16:00:00.231Z,PROD-0194,C-ZINC GLOB 20 CHEW. TABS.,GLOBAL NAPI PHARMACEUTICALS,150,pack
ORD-000127,PHARM-031,Shibin El-Kom Med · Cairo,2026-01-12T21:04:38.862Z,PROD-0110,PROFENID 50 MG 24 CAPS.,SANOFI,60,pack
ORD-000128,PHARM-003,Seif Care Center · Alexandria,2026-02-08T11:04:10.059Z,PROD-0116,LEPTROGINE 25 MG 30 CHEWABLE TAB.,ADWIA,200,pack
ORD-000128,PHARM-003,Seif Care Center · Alexandria,2026-02-08T11:04:10.059Z,PROD-0138,ROMA ROVA NANOSILVER SPRAY 100 ML,BEAUTY ITALY > ROMA ROVA,100,pack
ORD-000129,PHARM-043,Madinaty Community Care · Damanhur,2026-08-05T09:32:12.958Z,PROD-0013,FLUCAMOX 250MG/5ML SUSP. 80ML,SEDICO,200,pack
ORD-000130,PHARM-012,Heliopolis Community Pharmacy · Zagazig,2026-04-12T09:42:07.514Z,PROD-0030,EDABONE ORAL SUSP. 120 ML,NAPCO PHARMA > ED PHARMA,30,pack
ORD-000131,PHARM-036,Marsa Matruh Health · Luxor,2026-07-24T03:03:03.473Z,PROD-0054,ZOOVY  SPRAY,ELNIL > HEALING PHARMA,10,pack
ORD-000131,PHARM-036,Marsa Matruh Health · Luxor,2026-07-24T03:03:03.473Z,PROD-0177,COPRIMASEPT ORAL SUSP. 100 ML (N/A),PHAROPHARMA,30,pack
ORD-000131,PHARM-036,Marsa Matruh Health · Luxor,2026-07-24T03:03:03.473Z,PROD-0002,WINGY 300 MG 20 CAP,PHARMA ZAD > BM PHARMA,40,pack
ORD-000131,PHARM-036,Marsa Matruh Health · Luxor,2026-07-24T03:03:03.473Z,PROD-0103,HEMACHEF  30 CAPS,ORGANEX > CHEFAA MEDICAL,100,pack
ORD-000132,PHARM-002,El-Ezaby Branch · Giza,2026-02-27T10:50:39.414Z,PROD-0091,SODIUM CHLORIDE 0.9% & DEXTROSE 5% (OTSUKA ATECO) I.V. INF. 500 ML,OTSUKA  ATECO PHARMA > OTSUKA,75,pack
ORD-000133,PHARM-006,Pyramids Medical · Luxor,2026-04-07T08:36:12.814Z,PROD-0116,LEPTROGINE 25 MG 30 CHEWABLE TAB.,ADWIA,30,pack
ORD-000134,PHARM-003,Seif Care Center · Alexandria,2026-02-21T21:40:54.791Z,PROD-0156,PROCIDAL 10% TOPICAL SOLUTION 200 ML (N/A),GLOBAL PHARMACEUTICAL INDUSTRIES,30,pack
ORD-000135,PHARM-047,Shubra Al-Kheima Care · Giza,2026-08-10T23:52:32.125Z,PROD-0017,ATOR 10 MG 7 TABS.,EIPICO,75,pack
ORD-000135,PHARM-047,Shubra Al-Kheima Care · Giza,2026-08-10T23:52:32.125Z,PROD-0121,DRAKON UNDER-ARM WHITENING CREAM 50 GM,XFACTOR MEDICAL > PHARMA CRUISE MEDICAL,75,pack
ORD-000135,PHARM-047,Shubra Al-Kheima Care · Giza,2026-08-10T23:52:32.125Z,PROD-0091,SODIUM CHLORIDE 0.9% & DEXTROSE 5% (OTSUKA ATECO) I.V. INF. 500 ML,OTSUKA  ATECO PHARMA > OTSUKA,60,pack
ORD-000136,PHARM-041,Badr City Health · Asyut,2026-08-13T22:07:06.261Z,PROD-0025,BISOLOCK-D 10/25 MG 20 F.C.TABS.,PHARCO,20,pack
ORD-000136,PHARM-041,Badr City Health · Asyut,2026-08-13T22:07:06.261Z,PROD-0180,UFT 28 CAPSULES,MERCK KGAA  F.R.GERMANY > MERCK KGAA  F.R-EGYPT,10,pack
ORD-000136,PHARM-041,Badr City Health · Asyut,2026-08-13T22:07:06.261Z,PROD-0160,STERILE WATER FOR INJECTION USP 20,CID,40,pack
ORD-000137,PHARM-014,Dokki Health Store · Beni Suef,2026-02-27T23:57:20.048Z,PROD-0109,ROSTEVO HAIR SERUM 150ML,DREAMS EL HABOBA > LAROSE,100,pack
ORD-000137,PHARM-014,Dokki Health Store · Beni Suef,2026-02-27T23:57:20.048Z,PROD-0178,PRETTIER SUN SCREEN SPF 50+ CREAM 60 GM,EGYPTIAN COMPANY FOR COSMETICS > PRETTIER,50,pack
ORD-000138,PHARM-017,Mansoura City Pharmacy · Giza,2025-11-02T05:28:15.625Z,PROD-0190,GRASP 50 MG 20 F.C. TABS.,EGYPHAR,20,pack
ORD-000139,PHARM-028,Fayoum Green Health · Damanhur,2026-02-16T03:28:58.183Z,PROD-0173,SODIUM CHLORIDE 3% (ULTIMATE) I.V. INF. 500 ML,ULTIMATE PHARMA,10,pack
ORD-000140,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2025-12-08T20:37:11.452Z,PROD-0097,CO-TAREG 160/12.5MG 14 F.C.TABS.,NOVARTIS,60,pack
ORD-000140,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2025-12-08T20:37:11.452Z,PROD-0058,CYTARABINE 500MG/10ML VIAL(N/A),CHOONGWAE PHARMA-KOREA > GENERAL TECHNOLOGY-EGYPT,10,pack
ORD-000140,PHARM-029,Damietta Coast Pharmacy · Beni Suef,2025-12-08T20:37:11.452Z,PROD-0082,FLIXOTIDE 2MG/2ML 10 INH. NEBULES,GLAXO SMITHKLINE,30,pack
ORD-000141,PHARM-003,Seif Care Center · Alexandria,2026-01-31T19:04:06.316Z,PROD-0013,FLUCAMOX 250MG/5ML SUSP. 80ML,SEDICO,100,pack
ORD-000142,PHARM-037,6th of October Wellness · Aswan,2026-08-09T07:32:28.431Z,PROD-0062,EPIVAL 10 MG 20 TABS.,EIPICO,40,pack
ORD-000143,PHARM-033,Arish Palm Pharmacy · Alexandria,2025-10-17T08:45:56.599Z,PROD-0157,GLOBAZURE 150 MG 30 CAPS.,MEDIZEN PHARMACEUTICAL INDUSTRIES > GLOBAL HEALTH CARE-EGYPT,30,pack
ORD-000144,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-05-01T02:12:59.509Z,PROD-0112,SEROLACT 10 SACHET,DUTCH UNITED > LUXOR PHARMA,100,pack
ORD-000145,PHARM-041,Badr City Health · Asyut,2025-12-30T22:53:42.640Z,PROD-0122,LORNOXICAM 8MG 20 F.C.TAB,GLOBAL NAPI PHARMACEUTICALS > GLOBAL PHARMACEUTICAL INDUSTRIES,30,pack
ORD-000146,PHARM-017,Mansoura City Pharmacy · Giza,2025-10-12T04:46:52.896Z,PROD-0152,SECTOR MASSAGE GEL 120 GM,EGYPTIAN COMPANY FOR COSMETICS > SECTOR,20,pack
ORD-000147,PHARM-011,Maadi Prescription Hub · Asyut,2026-05-18T17:10:44.745Z,PROD-0006,MERLO 50GM CREAM,SMARTEC > DISTRICT,150,pack
ORD-000148,PHARM-008,Alexandria Central · Ismailia,2026-01-17T10:09:42.634Z,PROD-0112,SEROLACT 10 SACHET,DUTCH UNITED > LUXOR PHARMA,100,pack
ORD-000148,PHARM-008,Alexandria Central · Ismailia,2026-01-17T10:09:42.634Z,PROD-0080,KALIG 10 SACHETS,MEDCARE > ABBOTT LABORATORIES,50,pack
ORD-000148,PHARM-008,Alexandria Central · Ismailia,2026-01-17T10:09:42.634Z,PROD-0128,BIOFROST 100ML GEL,VIKING LAB OY LTD > COPAD EGYPT,60,pack
ORD-000148,PHARM-008,Alexandria Central · Ismailia,2026-01-17T10:09:42.634Z,PROD-0072,ESMOPUMP 20 MG 14 E.C.TABS.,ORGANOPHARMA > ORGANO,150,pack
ORD-000149,PHARM-027,Sohag Sun Pharmacy · Zagazig,2026-07-26T18:27:23.807Z,PROD-0037,NOVEX CARBAMIDE CREAM 30 GM,HI-CARE > NOVEX,200,pack
ORD-000150,PHARM-041,Badr City Health · Asyut,2025-12-03T21:24:28.292Z,PROD-0145,SETRONOMET 8 MG 10 ORAL DIS. TABS.,AVERROES PHARMA,50,pack
ORD-000151,PHARM-023,Suez Crescent Care · Ismailia,2025-11-01T10:57:13.506Z,PROD-0075,FELTADO MASSAGE CREAM 80 GM,EGYPTIAN CO. FOR COSMETICS > DOCARE PHARM,50,pack
ORD-000151,PHARM-023,Suez Crescent Care · Ismailia,2025-11-01T10:57:13.506Z,PROD-0086,INNOVAGAR DROPS 15 ML,ORGANIX > INNOVAKA,30,pack
ORD-000151,PHARM-023,Suez Crescent Care · Ismailia,2025-11-01T10:57:13.506Z,PROD-0193,C-MIX 20 SACHETS,TADAWENA,75,pack
ORD-000152,PHARM-006,Pyramids Medical · Luxor,2026-08-02T20:11:11.077Z,PROD-0074,VASCON 5 MG 20 TABS.,HI-PHARM,100,pack
ORD-000152,PHARM-006,Pyramids Medical · Luxor,2026-08-02T20:11:11.077Z,PROD-0190,GRASP 50 MG 20 F.C. TABS.,EGYPHAR,10,pack
ORD-000152,PHARM-006,Pyramids Medical · Luxor,2026-08-02T20:11:11.077Z,PROD-0005,TAMINORIG 2MCG/ML ORAL DROPS. 10 ML,MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),40,pack
ORD-000152,PHARM-006,Pyramids Medical · Luxor,2026-08-02T20:11:11.077Z,PROD-0065,HEDRIN ONCE SPRAY GEL 100 ML,STADA,20,pack
ORD-000153,PHARM-044,Rehab City Medical · Beni Suef,2026-06-12T15:28:35.609Z,PROD-0029,GONE ANTI-DANDRUFF SHAMPOO 250 ML,EL-HELOU PERFUMES & COSMETICS > SAFE LIFE,60,pack
ORD-000154,PHARM-023,Suez Crescent Care · Ismailia,2025-12-10T12:05:49.080Z,PROD-0117,LEUPRO-SANDOZ 1-MONTH-DEPOT 1 SYRINGE,SANDOZ > NOVARTIS,20,pack
ORD-000155,PHARM-004,Misr Modern Dispensary · Mansoura,2026-05-21T16:57:06.103Z,PROD-0198,MO TRUE 200 GM 10SACHETS,BMS PHARMA,150,pack
ORD-000156,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-04-26T04:45:09.511Z,PROD-0084,FUTHALM 1% EYE SUSP. DROP 5 ML,SIGMA TEC,100,pack
ORD-000156,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-04-26T04:45:09.511Z,PROD-0057,DEVART B12 1000 MCG 30 SUBLINGUAL TABS,DEVARTLAB > BIOERA,100,pack
ORD-000156,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-04-26T04:45:09.511Z,PROD-0067,ELAXICOPA 1 MG 10 F.C. TAB.,COPAD PHARMA,40,pack
ORD-000156,PHARM-048,Imbaba Community Dispensary · Alexandria,2026-04-26T04:45:09.511Z,PROD-0005,TAMINORIG 2MCG/ML ORAL DROPS. 10 ML,MARCYRL PHARMACEUTICAL INDUSTRIES (MPI),200,pack
ORD-000157,PHARM-002,El-Ezaby Branch · Giza,2025-10-08T23:21:40.123Z,PROD-0021,GREASY CREAM 60 GRAM,AL ITALIA > SAFEMED,50,pack
ORD-000157,PHARM-002,El-Ezaby Branch · Giza,2025-10-08T23:21:40.123Z,PROD-0142,MAGIC HAIR OIL 60 ML,HI-CARE > PRIMA PHARM,10,pack
ORD-000157,PHARM-002,El-Ezaby Branch · Giza,2025-10-08T23:21:40.123Z,PROD-0192,BETIFLOW 30 SUBLINGUAL TABS,PHARMA ZAD > ROYALCARE PHARM,50,pack
ORD-000158,PHARM-016,Giza Oasis Care · Cairo,2026-01-03T19:26:37.847Z,PROD-0062,EPIVAL 10 MG 20 TABS.,EIPICO,75,pack
ORD-000159,PHARM-007,Delta Cure Pharmacy · Aswan,2026-08-09T22:25:36.688Z,PROD-0080,KALIG 10 SACHETS,MEDCARE > ABBOTT LABORATORIES,30,pack
ORD-000160,PHARM-046,Helwan Oasis Pharmacy · Cairo,2026-06-17T13:44:32.960Z,PROD-0078,FENU H 20 CAPSULES,DAWA EGYPT INTERNATIONAL > UNITRADE PHARMA,40,pack
ORD-000161,PHARM-016,Giza Oasis Care · Cairo,2025-11-05T19:35:21.739Z,PROD-0076,ZYROVAZET 10/10MG 30 F.C. TABS.,AL ESRAA PHARMACEUTICAL OPTIMA > XEEDIA PHARMA,150,pack
ORD-000162,PHARM-037,6th of October Wellness · Aswan,2026-08-11T22:56:41.476Z,PROD-0200,EGYFINE CREAM 50 GM,LEADER COSMETICS > VORTEX,10,pack
ORD-000163,PHARM-031,Shibin El-Kom Med · Cairo,2026-02-06T11:40:41.510Z,PROD-0064,KODAFERT 30 SACHETS,ORGANIX > KODAK,20,pack
ORD-000164,PHARM-047,Shubra Al-Kheima Care · Giza,2026-06-11T01:48:10.466Z,PROD-0060,FERNILAR 5 MG 20 F.C.TABS.,EGPI > ABBOTT,200,pack
ORD-000165,PHARM-034,Hurghada Red Sea Care · Mansoura,2026-05-29T16:16:34.549Z,PROD-0021,GREASY CREAM 60 GRAM,AL ITALIA > SAFEMED,20,pack
ORD-000166,PHARM-022,Port Said Gate Pharmacy · Aswan,2026-05-01T20:28:14.696Z,PROD-0066,EUTAXER 20 MG VIAL,HIKMA SPECIALIZED PHARMACEUTICALS,10,pack
ORD-000167,PHARM-017,Mansoura City Pharmacy · Giza,2026-08-10T16:36:22.971Z,PROD-0132,MICAZOLE 2% ORAL GEL 40 GM,EVA PHARMA,200,pack
ORD-000168,PHARM-016,Giza Oasis Care · Cairo,2025-11-03T18:47:41.194Z,PROD-0106,UNIMER PED. ISOTONIC 9% NASAL SPRAY 100ML,LDPSA > WALFARM,40,pack
ORD-000169,PHARM-032,Banha Nile Dispensary · Giza,2026-05-05T00:44:46.430Z,PROD-0155,CLEAR- SCALP 180 ML SHAMPOO,NILE COSMETICS-EGYPT > EUREKA PHARMACEUTICAL,50,pack
ORD-000170,PHARM-030,Kafr El-Sheikh Hub · Minya,2026-08-09T13:46:47.211Z,PROD-0183,SPASMOFREE 10MG/5ML SYRUP 120ML,ADWIA,25,pack
ORD-000171,PHARM-025,Zagazig Central Pharmacy · Suez,2026-05-30T09:17:21.714Z,PROD-0042,OFRAMAX 1 GM I.M. VIAL,RAMEDA > SUN PHARMA EGYPT LIMITED,50,pack
ORD-000171,PHARM-025,Zagazig Central Pharmacy · Suez,2026-05-30T09:17:21.714Z,PROD-0032,CAL-MAG-JOINT 30 TABS.,HOCHSTER PHARMACEUTICAL INDUSTRIES,40,pack
ORD-000171,PHARM-025,Zagazig Central Pharmacy · Suez,2026-05-30T09:17:21.714Z,PROD-0019,AZITHROMIN 250MG 6 CAPS.,EL NILE.,150,pack
ORD-000171,PHARM-025,Zagazig Central Pharmacy · Suez,2026-05-30T09:17:21.714Z,PROD-0057,DEVART B12 1000 MCG 30 SUBLINGUAL TABS,DEVARTLAB > BIOERA,100,pack
ORD-000172,PHARM-002,El-Ezaby Branch · Giza,2026-08-07T08:59:58.311Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,10,pack
ORD-000172,PHARM-002,El-Ezaby Branch · Giza,2026-08-07T08:59:58.311Z,PROD-0021,GREASY CREAM 60 GRAM,AL ITALIA > SAFEMED,25,pack
ORD-000172,PHARM-002,El-Ezaby Branch · Giza,2026-08-07T08:59:58.311Z,PROD-0130,METHOTREXATE 25MG/ML (20ML=500MG) VIAL,ORION PHARMA-FINLAND > S.M. PHARMA,150,pack
ORD-000173,PHARM-015,Mohandessin Pharmacy · Minya,2025-11-28T05:21:13.015Z,PROD-0004,TOP AGAR 10 SACHETS,ORGANEX > TOP CARE PHARMA,10,pack
ORD-000174,PHARM-049,Ain Shams Health Hub · Mansoura,2025-10-06T04:24:55.139Z,PROD-0065,HEDRIN ONCE SPRAY GEL 100 ML,STADA,100,pack
ORD-000175,PHARM-014,Dokki Health Store · Beni Suef,2026-06-19T09:55:57.667Z,PROD-0134,BLADOGRA XR 50 MG 30 F.C. TABS.,MULTI-APEX,20,pack
ORD-000176,PHARM-008,Alexandria Central · Ismailia,2026-03-10T11:22:02.282Z,PROD-0012,CLAVIMOX 1 GM 16 F.C.TABS. (N/A),PHARCO,40,pack
ORD-000176,PHARM-008,Alexandria Central · Ismailia,2026-03-10T11:22:02.282Z,PROD-0166,ROXID 300MG 5 TAB. (N/A),UP PHARMA,150,pack
ORD-000176,PHARM-008,Alexandria Central · Ismailia,2026-03-10T11:22:02.282Z,PROD-0142,MAGIC HAIR OIL 60 ML,HI-CARE > PRIMA PHARM,10,pack
ORD-000177,PHARM-026,Qena Family Care · Asyut,2026-08-05T11:40:08.636Z,PROD-0039,CEPHOXIN 250MG/5ML DRY SUSP. 60 ML,PHARCO B,60,pack
ORD-000177,PHARM-026,Qena Family Care · Asyut,2026-08-05T11:40:08.636Z,PROD-0147,GYBENASH 300 MG 30 CAPS.,BIOMED,100,pack
ORD-000177,PHARM-026,Qena Family Care · Asyut,2026-08-05T11:40:08.636Z,PROD-0135,IDULAIR 10MG 7 F.C.TAB.,SMITHKLINE BEECHAM > GLAXO SMITHKLINE,10,pack
ORD-000178,PHARM-022,Port Said Gate Pharmacy · Aswan,2026-05-29T03:08:22.766Z,PROD-0027,SYMBICORT 320/9MCG TURBUHALER 60 DOSES,ASTRA ZENECA,30,pack
